date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:25:35	896831/896831	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:22%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/san-andreas-state-trooper-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/san-andreas-state-trooper-act-2025.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:36	702451/702451	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:27%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/the-authority-of-the-high-government-and-attorney-general	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/the-authority-of-the-high-government-and-attorney-general.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:37	753073/753073	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:30%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/business-credit-and-loan-regulation-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/business-credit-and-loan-regulation-act-2025.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:39	776998/776998	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:29%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/possession-and-cultivation-of-marijuana-seeds-and-plants-act-2024-legislation-29-11-2024	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/possession-and-cultivation-of-marijuana-seeds-and-plants-act-2024-le	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:41	758695/758695	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:28%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/at-will-employment-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/at-will-employment-act.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:43	947764/947764	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:31%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/los-santos-terrorism-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/los-santos-terrorism-act.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:44	899143/899143	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:31%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/los-santos-rico-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/los-santos-rico-act.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:45	701973/701973	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:34%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/state-coroner-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/state-coroner-act-2025.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:46	769831/769831	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:36%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/san-andreas-state-death-penalty-legislation-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/san-andreas-state-death-penalty-legislation-act-2025.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:47	749892/749892	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:38%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:48	783138/783138	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:37%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/federal-protection-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/department-of-justice-public-legislation/federal-protection-act-2025.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:49	700472/700472	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:41%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:55	693698/693698	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:42%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:56	697137/697137	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:43%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/ls-federal-wiretap-authorization	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/ls-federal-wiretap-authorization.7a.del	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:25:57	712389/712389	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:40%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-investigation-bureau-fib	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-investigation-bureau-fib.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:01	698606/698606	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:50%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/witness-protection-program-witsec	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/witness-protection-program-witsec.7b.de	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:04	786718/786718	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:42%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-investigation-bureau-fib/federal-investigation-bureau-fib-act-2025	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-investigation-bureau-fib/federal-investigation-bureau-fib-act-2025.78.delay	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:05	697288/697288	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:51%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/ls-federal-search-and-seizure	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/ls-federal-procedure-and-investigation-laws/ls-federal-search-and-seizure.7c.delaye	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:05	692570/692570	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:56%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/habeas-corpus	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/habeas-corpus.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:06	695724/695724	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:56:51%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/ls-federal-supremacy-clause	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/ls-federal-supremacy-clause.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:07	697277/697277	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:00%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/ls-federal-asset-forfeiture	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/constitutional-and-ls-federal-governance/ls-federal-asset-forfeiture.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:08	713057/713057	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:01%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:09	699084/699084	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:01%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:11	902135/902135	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:03%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.1.-racketeering-and-organized-crime-rico	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:11	700846/700846	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:03%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.2.-ls-federal-firearms-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:12	704686/704686	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:05%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.3.-ls-federal-drug-trafficking-statute	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.3.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:13	700477/700477	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:06%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.4.-ls-federal-kidnapping-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.4.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:17	701725/701725	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:09%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.5.-anti-terrorism-and-treason-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/1.-criminal-ls-federal-law/1.5.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:17	695791/695791	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:10%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:18	702937/702937	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:11%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.1.-ls-federal-civil-rights-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:19	699552/699552	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:12%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.2.-freedom-of-information-and-press	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:20	699540/699540	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:12%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.3.-anti-corruption-and-accountability-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/2.-civil-ls-federal-laws/2.3.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:21	694799/694799	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:13%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.-ls-federal-cybersecurity-and-digital-crimes-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:22	699593/699593	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:14%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.-ls-federal-cybersecurity-and-digital-crimes-laws/3.1.-ls-federal-cybercrime-prevention-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.-ls-federal-cybersecurity-and-digital-crimes-laws/3.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:23	698682/698682	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:15%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.-ls-federal-cybersecurity-and-digital-crimes-laws/3.2.-digital-surveillance-and-data-retrieval-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/3.-ls-federal-cybersecurity-and-digital-crimes-laws/3.2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:23	694439/694439	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:16%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.-ls-federal-economic-crimes-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:24	699471/699471	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:17%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.-ls-federal-economic-crimes-laws/4.1.-ls-federal-money-laundering-statute	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.-ls-federal-economic-crimes-laws/4.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:25	699289/699289	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:18%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.-ls-federal-economic-crimes-laws/4.2.-ls-federal-financial-fraud-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/4.-ls-federal-economic-crimes-laws/4.2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:26	694035/694035	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:18%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.-federal-fraud-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:27	699282/699282	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:19%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.-federal-fraud-laws/5.1.-ls-federal-identity-theft-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.-federal-fraud-laws/5.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:28	699519/699519	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:20%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.-federal-fraud-laws/5.2.-ls-federal-fraud-and-deception-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/5.-federal-fraud-laws/5.2.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:28	692894/692894	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:21%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/6.-federal-human-rights-and-civil-liberty-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/6.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:30	699678/699678	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:22%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/6.-federal-human-rights-and-civil-liberty-laws/6.1.-ls-federal-civil-rights-violations-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/6.-federal-human-rights-and-civil-liberty-laws/6.1.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:31	726737/726737	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:23%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:32	699616/699616	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:24%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.3.-ls-federal-domestic-terrorism-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.3.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:33	698979/698979	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:26%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.4.-ls-federal-terrorist-support-act	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.4.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
23:26:35	714870/714870	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2017:57:26%20GMT	https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.5-acts-of-terrorism	C:/My%20Web%20Sites/SAS%20RP/t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/t2-department-of-justice-public-legislation/federal-law-code-overview/federal-law-code/7.-federal-terrorism-laws/7.html	(from https://t2docs.gitbook.io/t2-doj-legislation/los-santos-legislation/readme)
